STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,02/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,03/01/1953,1.1,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,04/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,05/01/1953,11.4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,06/01/1953,1.8,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,07/01/1953,0.4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,08/01/1953,0.2,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,09/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,10/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,11/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,12/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,13/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,14/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,15/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,16/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,17/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,18/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,19/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,20/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,21/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,22/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,23/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,24/01/1953,0.4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,25/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,26/01/1953,0.2,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,27/01/1953,1.3,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,28/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,29/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,30/01/1953,5.8,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,31/01/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,01/02/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,02/02/1953,0.5,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,03/02/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,04/02/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,05/02/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,06/02/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,07/02/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,08/02/1953,8.5,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,09/02/1953,7.2,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,10/02/1953,6.7,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,11/02/1953,7.4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,12/02/1953,3,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,13/02/1953,0.7,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,14/02/1953,1.4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,15/02/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,16/02/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,17/02/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,18/02/1953,0.6,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,19/02/1953,0.9,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,20/02/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,21/02/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,22/02/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,23/02/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,24/02/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,25/02/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,26/02/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,27/02/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,28/02/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,01/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,02/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,03/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,04/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,05/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,06/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,07/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,08/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,09/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,10/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,11/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,12/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,13/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,14/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,15/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,16/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,17/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,18/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,19/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,20/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,21/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,22/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,23/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,24/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,25/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,26/03/1953,2.5,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,27/03/1953,1.5,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,28/03/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,29/03/1953,6.1,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,30/03/1953,1.8,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,31/03/1953,0.2,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,01/04/1953,7.2,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,02/04/1953,3.1,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,03/04/1953,0.7,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,04/04/1953,4.1,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,05/04/1953,4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,06/04/1953,3.3,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,07/04/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,08/04/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,09/04/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,10/04/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,11/04/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,12/04/1953,4.1,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,13/04/1953,2.6,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,14/04/1953,0.9,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,15/04/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,16/04/1953,3.1,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,17/04/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,18/04/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,19/04/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,20/04/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,21/04/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,22/04/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,23/04/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,24/04/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,25/04/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,26/04/1953,6.6,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,27/04/1953,1.3,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,28/04/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,29/04/1953,3.6,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,30/04/1953,9.3,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,01/05/1953,2.8,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,02/05/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,03/05/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,04/05/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,05/05/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,06/05/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,07/05/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,08/05/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,09/05/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,10/05/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,11/05/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,12/05/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,13/05/1953,4.4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,14/05/1953,3.8,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,15/05/1953,4.2,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,16/05/1953,0.2,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,17/05/1953,4.4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,18/05/1953,3.8,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,19/05/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,20/05/1953,0.3,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,21/05/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,22/05/1953,0.9,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,23/05/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,24/05/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,25/05/1953,1,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,26/05/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,27/05/1953,15.8,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,28/05/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,29/05/1953,1.2,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,30/05/1953,0.5,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,31/05/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,01/06/1953,2,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,02/06/1953,7.8,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,03/06/1953,1.1,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,04/06/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,05/06/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,06/06/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,07/06/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,08/06/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,09/06/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,10/06/1953,0.7,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,11/06/1953,19.4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,12/06/1953,0.4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,13/06/1953,0.9,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,14/06/1953,4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,15/06/1953,0.5,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,16/06/1953,1.1,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,17/06/1953,1,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,18/06/1953,0.2,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,19/06/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,20/06/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,21/06/1953,6.1,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,22/06/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,23/06/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,24/06/1953,3,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,25/06/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,26/06/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,27/06/1953,1.1,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,28/06/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,29/06/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,30/06/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,01/07/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,02/07/1953,0.4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,03/07/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,04/07/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,05/07/1953,1.5,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,06/07/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,07/07/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,08/07/1953,3.1,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,09/07/1953,0.7,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,10/07/1953,0.3,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,11/07/1953,8.2,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,12/07/1953,4.4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,13/07/1953,0.2,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,14/07/1953,2.4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,15/07/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,16/07/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,17/07/1953,1.9,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,18/07/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,19/07/1953,5,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,20/07/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,21/07/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,22/07/1953,2.6,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,23/07/1953,1,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,24/07/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,25/07/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,26/07/1953,1.9,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,27/07/1953,2.2,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,28/07/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,29/07/1953,2.1,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,30/07/1953,1.9,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,31/07/1953,10.4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,01/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,02/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,03/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,04/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,05/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,06/08/1953,0.2,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,07/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,08/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,09/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,10/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,11/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,12/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,13/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,14/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,15/08/1953,2.8,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,16/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,17/08/1953,2,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,18/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,19/08/1953,28.6,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,20/08/1953,6.9,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,21/08/1953,7.4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,22/08/1953,1,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,23/08/1953,6.3,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,24/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,25/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,26/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,27/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,28/08/1953,3.7,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,29/08/1953,5.5,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,30/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,31/08/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,01/09/1953,0.8,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,02/09/1953,2.7,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,03/09/1953,1.7,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,04/09/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,05/09/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,06/09/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,07/09/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,08/09/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,09/09/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,10/09/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,11/09/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,12/09/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,13/09/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,14/09/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,15/09/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,16/09/1953,1.6,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,17/09/1953,2.4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,18/09/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,19/09/1953,3.4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,20/09/1953,2.4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,21/09/1953,1.4,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,22/09/1953,11.5,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,23/09/1953,0.2,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,24/09/1953,0.9,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,25/09/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,26/09/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,27/09/1953,2.6,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,28/09/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,29/09/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,30/09/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,01/10/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,02/10/1953,0,",,E"
UKE00105003,"CAMBRIDGE NIAB, UK",52.245,0.1031,26,03/10/1953,0,",,E"
